@relation slashdot
%
% structure feature
@attribute Hybrid_Content_Stemmer_StopwordRemove_CosineSim real
@attribute Hybrid_Content_Stemmer_StopwordRemove_KLDiv real
%
% sns feature
@attribute directedunweighted_auth real
@attribute directedunweighted_cumIndeg real
@attribute directedunweighted_cumOudeg real
@attribute directedunweighted_hub real
@attribute DirectedUnweighted_NeighborSim_CosineSim real
@attribute directedunweighted_pagerank real
@attribute DirectedUnweighted_Reciprocity real
@attribute DirectedWeighted_auth real
@attribute DirectedWeighted_AvgInDeg real
@attribute DirectedWeighted_AvgOuDeg real
@attribute DirectedWeighted_CumInDeg real
@attribute DirectedWeighted_CumOuDeg real
@attribute DirectedWeighted_hub real
@attribute DirectedWeighted_NeighborSim_CosineSim real
@attribute DirectedWeighted_NormFrequency real
@attribute DirectedWeighted_PageRank real
@attribute DirectedWeighted_Reciprocity real
@attribute UndirectedUnweighted_Authority real
@attribute UndirectedUnweighted_AvgInDeg real
@attribute UndirectedUnweighted_AvgOuDeg real
@attribute UndirectedUnweighted_CumInDeg real
@attribute UndirectedUnweighted_CumOuDeg real
@attribute UndirectedUnweighted_Hub real
@attribute UndirectedUnweighted_NeighborSim_CosineSim real
@attribute UndirectedUnweighted_NormFrequency real
@attribute UndirectedUnweighted_PageRank real
@attribute UndirectedWeighted_Authority real
@attribute UndirectedWeighted_AvgInDeg real
@attribute UndirectedWeighted_AvgOuDeg real
@attribute UndirectedWeighted_CumInDeg real
@attribute UndirectedWeighted_CumOuDeg real
@attribute UndirectedWeighted_Hub real
@attribute UndirectedWeighted_NeighborSim_CosineSim real
@attribute UndirectedWeighted_NormFrequency real
@attribute UndirectedWeighted_PageRank real
%
% text feature
@attribute content_charactercomplexity_noremove real
@attribute content_charactercomplexity_stopwordremove real
@attribute content_length_stopwordremove real
@attribute word_avelength_stopwordremove real
@attribute word_maxlength_stopwordremove real
%
% mean score of author
% attribute mean_score real
%
% credit of author
@attribute credit4author {yes,no}
%
@data
0.2,3.04452243772342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.17618566156031,-2.13833305950803,2.0,6.0,7.0,no
0.0,0.0,1.44231975322095E-5,1.0,1.0,9.22196681870792E-6,0.0,4.14556955138315E-6,1.0,1.44231975322095E-5,1.0,1.0,1.0,1.0,9.22196681870792E-6,0.0,1.0,3.91238340456745E-6,1.0,8.49066537172179E-6,1.0,1.0,1.0,1.0,8.49066537172179E-6,0.0,1.0,3.19459462870413E-6,8.49066537172179E-6,2.0,2.0,2.0,2.0,8.49066537172179E-6,0.0,1.0,3.60855002474837E-6,-2.831289101854275,-2.868419750995735,18.5,5.692424242424245,9.5,no
0.0,0.0,0.0,0.0,1.0,7.78485454317186E-4,0.0413449115297362,2.33379490610365E-6,1.0,0.0,0.0,1.0,0.0,1.0,7.78485454317186E-4,0.235192412815142,1.0,2.33379490610365E-6,1.0,4.29286267243743E-4,0.0,1.0,1.0,1.0,4.29286267243744E-4,0.0266217434032501,1.0,3.00756648438742E-6,4.29286267243743E-4,1.0,1.0,1.0,1.0,4.29286267243744E-4,0.231543873693575,1.0,2.84591093958871E-6,-2.8131276007950734,-2.7137302540596964,13.333333333333334,5.651111111111113,8.333333333333334,no
0.258453901058452,0.048110069146126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.93158511157852,-2.92205040574487,32.0,5.125,10.0,no
0.13785794968732673,0.618691256255553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.831647652974665,-2.74881510890943,9.0,5.6769230769230745,8.5,no
0.331236876477481,0.195844157221636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9181630660576,-2.93958520610786,57.0,6.52631578947368,12.0,no
0.0636852252640835,0.057544654570474,0.0,0.0,1.0,4.58987631327278E-5,0.0,2.33379490610365E-6,1.0,0.0,0.0,1.0,0.0,1.0,4.58987631327278E-5,0.0,1.0,2.33379490610365E-6,1.0,5.81277655906845E-5,0.0,1.0,1.0,1.0,5.81277655906844E-5,0.0,1.0,2.99843257648813E-6,5.81277655906845E-5,1.0,1.0,1.0,1.0,5.81277655906844E-5,0.0,1.0,2.85069237705165E-6,-2.74883804056108,-2.6435090940356503,11.0,6.31764705882353,11.0,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.64199901919527,-2.47320758941968,4.0,5.5,7.0,no
0.15235142298529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.89763232869487,-2.93964899132121,80.0,5.85,12.0,no
0.04000924703648005,0.04520906078957603,0.0,0.0,1.0,0.0,0.0,2.33379490610365E-6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.33379490610365E-6,1.0,1.05452221706384E-7,0.0,1.0,1.0,1.0,1.05452221706384E-7,0.0,1.0,5.76760270863013E-6,1.05452221706384E-7,1.0,1.0,1.0,1.0,1.05452221706384E-7,0.0,1.0,5.64101999729525E-6,-2.805731372078355,-2.7634635277201003,17.0,5.69047619047619,8.0,no
0.0707499945954867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.86013722640675,-2.86915668971938,49.0,5.73469387755102,13.0,no
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.79625042376389,-2.74174686344692,7.0,6.0,8.0,no
0.13429716270363742,0.00150263754700699,0.0,0.0,3.0,8.143002262639959E-5,0.019440394783993467,2.33379490610365E-6,1.0,0.0,0.0,1.0,0.0,3.0,8.143002262639959E-5,0.06650062240717566,0.333333333333333,2.33379490610365E-6,1.0,6.36951789604232E-5,0.0,1.0,3.0,3.0,6.36951789604232E-5,0.0170103454359943,0.333333333333333,4.94420804757988E-6,6.36951789604232E-5,1.0,1.0,3.0,3.0,6.36951789604232E-5,0.08801311493126,0.333333333333333,4.27175550116202E-6,-2.8959743606235833,-2.9046261146576566,80.33333333333333,6.397629093831623,13.666666666666666,no
0.069244373603896,0.102810740338413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.87413343087919,-2.89498655690371,38.0,5.5,13.0,no
0.10713135413336825,0.33366949867497,0.0,1.0,1.0,0.0,1.0,1.55586327073577E-5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.55586327073577E-5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.55586327073577E-5,0.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.55586327073577E-5,-2.80966918232243,-2.794272343572575,47.0,7.201123595505619,12.5,no
0.109750767978086,0.80510881972005,1.52289467628543E-4,1.0,1.0,1.27597028685804E-5,0.0,3.25123442394012E-6,1.0,1.52289467628543E-4,1.0,1.0,1.0,1.0,1.27597028685804E-5,0.0,1.0,3.11656772807324E-6,1.0,1.17279798079047E-4,1.0,1.0,2.0,2.0,1.17279798079047E-4,0.0,0.5,3.75306417340031E-6,1.17279798079047E-4,1.0,1.0,2.0,2.0,1.17279798079047E-4,0.0,0.5,3.46899334944803E-6,-2.61561723334776,-2.64136378565342,16.0,6.3125,11.0,no
0.35510082752039884,0.4276848489241551,2.85903968338569E-4,4.0,5.0,2.2475872615701403E-4,0.0,6.393635639071699E-6,1.0,2.85903968338569E-4,1.0,1.0,4.0,5.0,2.2475872615701403E-4,0.0,0.2,6.137936331387679E-6,1.0,3.80261420630083E-4,1.0,1.0,8.0,8.0,3.80261420630083E-4,0.033372000627327134,0.125,8.03793277795362E-6,3.80261420630083E-4,1.125,1.125,9.0,9.0,3.80261420630083E-4,0.02262427042183076,0.13333333333333316,7.33341576429016E-6,-2.8239018384561345,-2.8151458688768733,31.77777777777778,5.906897036487694,12.0,no
0.0,0.0,0.0,0.0,2.0,4.39332651660922E-4,0.01695158759052025,2.33379490610365E-6,1.0,0.0,0.0,1.0,0.0,2.0,4.39332651660922E-4,0.0431576503236327,0.5,2.33379490610365E-6,1.0,2.87976637921696E-4,0.0,1.0,2.0,2.0,2.87976637921695E-4,0.01242259987499885,0.5,3.79124131108298E-6,2.87976637921696E-4,1.0,1.0,2.0,2.0,2.87976637921695E-4,0.04882084161780895,0.5,3.51298468449666E-6,-2.6836117717634353,-2.50536475006054,12.5,6.717391304347824,9.5,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
0.154303349962092,0.241270224010897,1.15477604829234E-5,1.0,1.0,9.08627936830451E-6,0.0,2.843199849133E-6,1.0,1.15477604829234E-5,1.0,1.0,1.0,1.0,9.08627936830451E-6,0.0,1.0,2.81617415399319E-6,1.0,1.78048371874535E-5,1.0,1.0,2.0,2.0,1.78048371874535E-5,0.0,0.5,3.95669111736941E-6,1.78048371874535E-5,1.0,1.0,2.0,2.0,1.78048371874535E-5,0.0,0.5,3.66309349187218E-6,-2.57788610057534,-2.51379184881659,9.0,4.77777777777778,6.0,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
0.0,0.0,9.59369445874253E-5,1.0,1.0,5.25083559474893E-5,0.0,2.81363614451835E-6,1.0,9.59369445874253E-5,1.0,1.0,1.0,1.0,5.25083559474893E-5,0.0,1.0,2.76965544254051E-6,1.0,1.03360172610254E-4,1.0,1.0,2.0,2.0,1.03360172610254E-4,0.0,0.5,3.73675271635987E-6,1.03360172610254E-4,1.0,1.0,2.0,2.0,1.03360172610254E-4,0.0,0.5,3.43843742449977E-6,-2.6409469170796,-2.50013802636543,4.0,5.5,8.0,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
0.054554472558998,0.03849975005233475,0.0,0.0,1.0,5.79867712691222E-5,0.134839972492648,2.33379490610365E-6,1.0,0.0,0.0,1.0,0.0,1.0,5.79867712691222E-5,0.115470053837925,1.0,2.33379490610365E-6,1.0,3.3416413386987E-5,0.0,1.0,1.0,1.0,3.3416413386987E-5,0.0962250448649376,1.0,3.02296047848747E-6,3.3416413386987E-5,1.0,1.0,1.0,1.0,3.3416413386987E-5,0.119098266835083,1.0,2.8616349818422E-6,-2.6177248912886846,-2.67369858168117,7.0,5.357142857142859,9.0,no
0.0476731294622796,0.102587750165254,4.52837177314167E-4,1.0,1.0,6.26711510425723E-5,0.0,2.71116146031588E-6,1.0,4.52837177314167E-4,1.0,1.0,1.0,1.0,6.26711510425723E-5,0.0,1.0,2.67452871736728E-6,1.0,2.63073350657813E-4,1.0,1.0,2.0,2.0,2.63073350657813E-4,0.0,0.5,3.70468713701508E-6,2.63073350657813E-4,1.0,1.0,2.0,2.0,2.63073350657813E-4,0.0,0.5,3.38938516830813E-6,-2.83271928414785,-2.66866891442367,10.0,5.3,8.0,no
0.0727039778324715,0.521604328696997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74577968342088,-2.728984713599,7.0,6.0,8.0,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.65709078149512,-2.47912243650939,5.0,3.8,4.0,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
0.3865006029094685,0.0,4.88023197065425E-4,2.0,1.0,2.6689629003697E-4,0.0696733014291618,4.77777709009176E-6,1.0,4.88023197065425E-4,1.0,1.0,2.0,1.0,2.6689629003697E-4,0.186052101883813,1.0,4.58017536775962E-6,1.0,3.83152146816282E-4,1.0,1.0,2.0,2.0,3.83152146816281E-4,0.0628694613461931,0.5,3.70073293733795E-6,3.83152146816282E-4,1.5,1.5,3.0,3.0,3.83152146816281E-4,0.212511859251621,0.666666666666667,3.96667009372015E-6,-2.8376132460510552,-2.7908956408979346,17.0,6.797619047619049,12.0,no
0.188982236504614,0.0,0.0,0.0,1.0,1.21304827023329E-5,0.0,2.33379490610365E-6,1.0,0.0,0.0,1.0,0.0,1.0,1.21304827023329E-5,0.0,1.0,2.33379490610365E-6,1.0,1.78878104807912E-5,0.0,1.0,1.0,1.0,1.78878104807912E-5,0.0,1.0,3.1135306774633E-6,1.78878104807912E-5,1.0,1.0,1.0,1.0,1.78878104807912E-5,0.0,1.0,2.97577129644615E-6,-2.68688297325499,-2.63267353789968,6.0,6.0,8.0,no
0.428257756799655,0.655601722733723,1.38273413464589E-4,2.0,2.0,2.03816439900079E-4,0.0214768389793779,4.1249771127486E-6,1.0,1.38273413464589E-4,1.0,1.0,2.0,2.0,2.03816439900079E-4,0.0476731294622796,0.5,3.92189260658928E-6,1.0,2.29270384065341E-4,1.0,1.0,3.0,3.0,2.29270384065341E-4,0.04093129799795225,0.333333333333333,4.35668164336997E-6,2.29270384065341E-4,1.33333333333333,1.33333333333333,4.0,4.0,2.29270384065341E-4,0.0485216067446752,0.375,4.38288916529995E-6,-2.8113876039252004,-2.780337387074865,15.5,6.207417582417582,11.0,no
0.05605185112006635,0.04470243464618624,5.53528074642944E-4,3.0,4.0,6.66792487328853E-4,0.04015014935079572,3.96685663989573E-6,1.0,5.53528074642944E-4,1.0,1.0,3.0,4.0,6.66792487328853E-4,0.07814393798791158,0.25,3.84954640390833E-6,1.0,4.87481861043999E-4,1.0,1.0,6.0,6.0,4.87481861043998E-4,0.0285978846741449,0.166666666666667,6.61927477987692E-6,4.87481861043999E-4,1.16666666666667,1.16666666666667,7.0,7.0,4.87481861043998E-4,0.048986000273646024,0.17857142857142874,6.12564951848984E-6,-2.1452350218602,-2.0883316043391202,6.4,4.18174603174603,6.2,no
0.4918365257406725,0.0522083937867095,0.0,0.0,2.0,9.0014199835014E-5,0.03325950526188695,2.33379490610365E-6,1.0,0.0,0.0,1.0,0.0,2.0,9.0014199835014E-5,0.158113883008419,0.5,2.33379490610365E-6,1.0,7.36953530893563E-5,0.0,1.0,2.0,2.0,7.36953530893563E-5,0.0287717668824218,0.5,3.74183489757143E-6,7.36953530893563E-5,1.0,1.0,2.0,2.0,7.36953530893563E-5,0.182237021769236,0.5,3.42335275639684E-6,-2.900337151634405,-2.920201855535135,99.0,5.30439936775553,11.0,no
0.033259505261887,0.286250788848398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.71977675841795,-2.64741576381662,8.0,7.125,12.0,no
0.0821686553497165,0.0092579389733311,0.0,0.0,1.0,2.51741430162418E-5,0.25,2.33379490610365E-6,1.0,0.0,0.0,1.0,0.0,1.0,2.51741430162418E-5,0.25,1.0,2.33379490610365E-6,1.0,1.39469517280647E-5,0.0,1.0,1.0,1.0,1.39469517280647E-5,0.164398987305357,1.0,3.04824014859131E-6,1.39469517280647E-5,1.0,1.0,1.0,1.0,1.39469517280647E-5,0.272165526975909,1.0,2.9028721172962E-6,-2.761660524416165,-2.66185603283223,16.5,4.88793103448276,7.0,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
0.0965327867447905,0.355433430069992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.75351839167376,-2.65576151924906,14.0,5.42857142857143,7.0,no
0.0782301159425939,0.203043917892538,5.49723350848928E-4,5.0,2.0,2.39344198488721E-4,0.058287507846881,6.59795338649549E-6,1.0,5.49723350848928E-4,1.0,1.0,5.0,2.0,2.39344198488721E-4,0.184951959899082,0.5,6.19718261978259E-6,1.0,4.25462139934146E-4,1.0,1.0,6.0,6.0,4.25462139934146E-4,0.04140321159157465,0.166666666666667,6.35603018890723E-6,4.25462139934146E-4,1.16666666666667,1.16666666666667,7.0,7.0,4.25462139934146E-4,0.152331563537892,0.21428571428571447,5.91137214840693E-6,-2.811170037708075,-2.77857693299808,19.0,7.3161764705882355,11.0,no
0.182574185835055,0.0,0.0,0.0,1.0,1.184150682958E-5,0.0,2.33379490610365E-6,1.0,0.0,0.0,1.0,0.0,1.0,1.184150682958E-5,0.0,1.0,2.33379490610365E-6,1.0,1.19438061374603E-5,0.0,1.0,1.0,1.0,1.19438061374603E-5,0.0,1.0,3.20012834641642E-6,1.19438061374603E-5,1.0,1.0,1.0,1.0,1.19438061374603E-5,0.0,1.0,3.03876470337871E-6,-2.75579785815982,-2.44904823063235,8.0,4.75,6.0,no
0.554947499044571,0.213968379477299,0.0,0.0,1.0,1.25473713363278E-6,0.447213595499958,2.33379490610365E-6,1.0,0.0,0.0,1.0,0.0,1.0,1.25473713363278E-6,0.353553390593274,1.0,2.33379490610365E-6,1.0,2.32721060708634E-6,0.0,1.0,1.0,1.0,2.32721060708634E-6,0.288675134594813,1.0,3.4116406420009E-6,2.32721060708634E-6,1.0,1.0,1.0,1.0,2.32721060708634E-6,0.392232270276368,1.0,3.2152126939647E-6,-2.87952959093378,-2.93789886869067,76.0,5.53947368421053,11.0,no
0.18839384910607518,0.1728812304502291,1.64757799897551E-4,3.0,2.0,4.29533392446613E-4,0.02222771122371935,8.47573863414543E-6,1.0,1.64757799897551E-4,1.0,1.0,3.0,2.0,4.29533392446613E-4,0.0504504595497235,0.5,8.33146241129521E-6,1.0,3.70153262162091E-4,1.0,1.0,4.0,4.0,3.70153262162091E-4,0.01175901085479495,0.25,5.06047113325344E-6,3.70153262162091E-4,1.25,1.25,5.0,5.0,3.70153262162091E-4,0.0256316652108079,0.30000000000000004,4.98174414764036E-6,-2.847425975195423,-2.850092211647045,37.666666666666664,6.288171076000026,12.833333333333334,no
0.0,0.0,0.0,0.0,1.0,1.86079609217035E-5,0.0,2.33379490610365E-6,1.0,0.0,0.0,1.0,0.0,1.0,1.86079609217035E-5,0.0,1.0,2.33379490610365E-6,1.0,1.14370339896372E-5,0.0,1.0,1.0,1.0,1.14370339896372E-5,0.0,1.0,3.12306006845132E-6,1.14370339896372E-5,1.0,1.0,1.0,1.0,1.14370339896372E-5,0.0,1.0,2.95102570688587E-6,-2.57204046950752,-2.55653976160646,4.0,8.5,15.0,no
0.166666666666667,0.102666000139559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.86173068291156,-2.84471143826419,17.0,6.29411764705882,16.0,no
0.152277397525376,0.0916335060376316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.88053160770767,-2.83891401098992,17.0,5.35294117647059,9.0,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4808720230520898,-2.1698923436220348,4.0,6.357142857142855,8.5,no
0.314390996756744,1.45558586298723,4.28968697911176E-6,1.0,1.0,1.65012163513364E-5,0.0,4.75310933532417E-6,1.0,4.28968697911176E-6,1.0,1.0,1.0,1.0,1.65012163513364E-5,0.0,1.0,4.3192083389554E-6,1.0,8.0739309477957E-6,1.0,1.0,1.0,1.0,8.0739309477957E-6,0.0,1.0,3.13458398867737E-6,8.0739309477957E-6,2.0,2.0,2.0,2.0,8.0739309477957E-6,0.0,1.0,3.58499572533773E-6,-2.84435094372698,-2.82001637524974,34.0,7.32352941176471,15.0,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
0.404446769989822,0.766680329285503,2.55938345564189E-4,1.0,1.0,1.49699405066151E-5,0.0,2.90245748841474E-6,1.0,2.55938345564189E-4,1.0,1.0,1.0,1.0,1.49699405066151E-5,0.0,1.0,2.89041464686646E-6,1.0,1.46708053354444E-4,1.0,1.0,2.0,2.0,1.46708053354444E-4,0.0,0.5,3.69667628324714E-6,1.46708053354444E-4,1.0,1.0,2.0,2.0,1.46708053354444E-4,0.0,0.5,3.37493693733036E-6,-2.79972861703395,-2.74021336834576,21.0,6.66666666666667,11.0,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
0.0,0.0,0.0,0.0,1.0,3.55135329783351E-5,0.0,2.33379490610365E-6,1.0,0.0,0.0,1.0,0.0,1.0,3.55135329783351E-5,0.0,1.0,2.33379490610365E-6,1.0,1.92290934582622E-5,0.0,1.0,1.0,1.0,1.92290934582622E-5,0.0,1.0,3.04159630519393E-6,1.92290934582622E-5,1.0,1.0,1.0,1.0,1.92290934582622E-5,0.0,1.0,2.89785741814965E-6,-2.85255121567019,-2.82733322951889,35.0,6.22857142857143,11.0,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.85102804809944,-2.81410771486636,9.0,5.66666666666667,11.0,no
0.0396525792859072,0.0,0.0,0.0,1.0,5.10539823591896E-5,0.0,2.33379490610365E-6,1.0,0.0,0.0,1.0,0.0,1.0,5.10539823591896E-5,0.0,1.0,2.33379490610365E-6,1.0,4.09806659971505E-5,0.0,1.0,1.0,1.0,4.09806659971505E-5,0.0,1.0,3.0015175528477E-6,4.09806659971505E-5,1.0,1.0,1.0,1.0,4.09806659971505E-5,0.0,1.0,2.86088111560639E-6,-2.87469705851158,-2.87344788195469,28.0,5.92857142857143,10.0,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
